/Profile/825julieh,bubble_50,"Must visit this pool!!! Amazing!!!!  Excellent service, food, drinks &amp; vibe. Made us feel completely pampered while having a blast - Blake does such a great job running this pool!!  You can do shade or sun - fast wonderful service. Seriously can’t rave enough!!! Must visit!!!!",,,,,,,
/Profile/ashleyharter,bubble_50,Maria was energizing and amazing! Feel amazing and ready for the rest of our day! We will definitely be joining everyday during our stay! Maria had a positive attitude made it fun and  amazing 😁😁😁😁😁😁😁💃🏼💃🏼💃🏼💃🏼💀💃🏼💃🏼,,,,,,,
/Profile/ydeiab,bubble_50,Aqua class with Maria! Great class  Enjoy we my stay here!   Will come back! Drinks by the food was amazing!  Housekeeping did great &amp; maintained their distance.  Covid safety protocol is in place at this hotel!  Checkin was quick!  Bike services is a added plus.,,,,,,,
/Profile/Flyuphidog,bubble_50,,,,,,,,
/Profile/ydeiab,bubble_50,,,,,,,,
/Profile/Travel37559714875,bubble_50,,,,,,,,
/Profile/M1410RRhugom,bubble_50,,,,,,,,
/Profile/carolinag296,bubble_40,,,,,,,,
/Profile/S7446MMbrandonb,bubble_50,"Sandy housekeeping service was top notch very friendly left the rooms spotless everyday this is most important part of hotel stay and I’m glad service was great. The bathroom, bed, and the carpet the whole room spotless.",,,,,,,
/Profile/Z7319XUkathyw,bubble_50,"Kurt and   Blake were wonderful! Very clean and relaxing. Would highly recommend! Close to the ocean, lots of fun. The room service was excellent and the food was wonderful.  The water delicious, always a new flavor and always available.",,,,,,,
/Profile/825julieh,bubble_50,"Must visit this pool!!! Amazing!!!!  Excellent service, food, drinks &amp; vibe. Made us feel completely pampered while having a blast - Blake does such a great job running this pool!!  You can do shade or sun - fast wonderful service. Seriously can’t rave enough!!! Must visit!!!!",,,,,,,
/Profile/ashleyharter,bubble_50,Maria was energizing and amazing! Feel amazing and ready for the rest of our day! We will definitely be joining everyday during our stay! Maria had a positive attitude made it fun and  amazing 😁😁😁😁😁😁😁💃🏼💃🏼💃🏼💃🏼💀💃🏼💃🏼,,,,,,,
/Profile/ydeiab,bubble_50,Aqua class with Maria! Great class  Enjoy we my stay here!   Will come back! Drinks by the food was amazing!  Housekeeping did great &amp; maintained their distance.  Covid safety protocol is in place at this hotel!  Checkin was quick!  Bike services is a added plus.,,,,,,,
/Profile/Flyuphidog,bubble_50,,,,,,,,
/Profile/ydeiab,bubble_50,,,,,,,,
/Profile/Travel37559714875,bubble_50,,,,,,,,
/Profile/M1410RRhugom,bubble_50,,,,,,,,
/Profile/carolinag296,bubble_40,,,,,,,,
/Profile/foodkingdave,bubble_50,"On a staycation at the Surfcomber, and I have been thoroughly enjoying my time as all the staff is terrific; however, Karl, our Concierge has gone above and beyond. Karl is the reason I will be spending many more nights at the kimpton Surfcomber, absolutely fantastic service.",,,,,,,
/Profile/saG841OB,bubble_50,"Karl’s attention to detail was unparalleled, his courteous and professional yet warm services as our concierge was the perfect touch to a perfect weekend getaway! He made our stay feel like a home away from home and truly a paradise experience. He is the reason we will book and return to the Kimpton Surfcomber!",,,,,,,
/Profile/msavan,bubble_50,"Carl, Shaina, and Manuel took great care of me! They were so helpful with suggestions for entertainment, places to visit, when I locked myself out of my room They were so helpful to get me back in.   Manuel makes the best drinks and has good bar conversation!   If you can, you should check out this hotel. The amenities and staff more than make up for the age of the hotel. I'll be back!",,,,,,,
/Profile/davidmT765OC,bubble_50,"Sabrina was working her butt off for us today, and made our visit to the Beach at the Surfcomber absolutely fantastic! Next time I come back I’m specifically requesting Sabrina. I highly recommend getting a daybed and letting the cool breeze of the Atlantic take all of your cares away.",,,,,,,
/Profile/ShammahJoy,bubble_50,"I have nothing but wonderful things to say about this property! PJ, Tina, and Eddie are awesome with beach service. Diego is my absolute favorite bar tender. Karl and Shaniah were kind and attentive at the front desk. Honestly….you gotta stay here at least once. I’ll definitely be back!",,,,,,,
/Profile/Flyuphidog,bubble_50,,,,,,,,
/Profile/ydeiab,bubble_50,,,,,,,,
/Profile/Travel37559714875,bubble_50,,,,,,,,
/Profile/M1410RRhugom,bubble_50,,,,,,,,
/Profile/carolinag296,bubble_40,,,,,,,,
/Profile/foodkingdave,bubble_50,"On a staycation at the Surfcomber, and I have been thoroughly enjoying my time as all the staff is terrific; however, Karl, our Concierge has gone above and beyond. Karl is the reason I will be spending many more nights at the kimpton Surfcomber, absolutely fantastic service.",,,,,,,
/Profile/saG841OB,bubble_50,"Karl’s attention to detail was unparalleled, his courteous and professional yet warm services as our concierge was the perfect touch to a perfect weekend getaway! He made our stay feel like a home away from home and truly a paradise experience. He is the reason we will book and return to the Kimpton Surfcomber!",,,,,,,
/Profile/msavan,bubble_50,"Carl, Shaina, and Manuel took great care of me! They were so helpful with suggestions for entertainment, places to visit, when I locked myself out of my room They were so helpful to get me back in.   Manuel makes the best drinks and has good bar conversation!   If you can, you should check out this hotel. The amenities and staff more than make up for the age of the hotel. I'll be back!",,,,,,,
/Profile/davidmT765OC,bubble_50,"Sabrina was working her butt off for us today, and made our visit to the Beach at the Surfcomber absolutely fantastic! Next time I come back I’m specifically requesting Sabrina. I highly recommend getting a daybed and letting the cool breeze of the Atlantic take all of your cares away.",,,,,,,
/Profile/ShammahJoy,bubble_50,"I have nothing but wonderful things to say about this property! PJ, Tina, and Eddie are awesome with beach service. Diego is my absolute favorite bar tender. Karl and Shaniah were kind and attentive at the front desk. Honestly….you gotta stay here at least once. I’ll definitely be back!",,,,,,,
/Profile/Flyuphidog,bubble_50,,,,,,,,
/Profile/ydeiab,bubble_50,,,,,,,,
/Profile/Travel37559714875,bubble_50,,,,,,,,
/Profile/M1410RRhugom,bubble_50,,,,,,,,
/Profile/carolinag296,bubble_40,,,,,,,,
/Profile/Happiness563808,bubble_50,"Laronn, Chris, and PJ were amazing! They were intentional, informative, and anticipated our every need on the beach. We were escaping our family life and they made us feel so special! And they except Venmo tips! Five stars is not enough!",,,,,,,
